ID,Name_lang
67577,"Acid Breath"
16246,Clearcasting
16870,Clearcasting
67210,Clearcasting
15608,"Ravenous Claw"
16553,"Ravenous Claw"
17470,"Ravenous Claw"
54387,"Ravenous Claw"
60872,"Ravenous Claw"
12541,"Ghoul Rot"
16800,"Ghoul Rot"
12619,"Hi-Explosive Bomb"
12754,"The Big One"
12609,"Catseye Elixir"
35892,Suppression
70588,Suppression
87330,Suppression
12749,"Mithril Mechanical Dragonling"
23050,"Mithril Mechanical Dragonling"
23075,"Mithril Mechanical Dragonling"
12670,"Summon Frost Spectres"
12671,"Summon Frost Spectres"
29601,Enlightenment
35095,Enlightenment
43837,Enlightenment
84732,Enlightenment
95581,"Artisan Engineer"
68242,"Soul Consumption"
74792,"Soul Consumption"
74799,"Soul Consumption"
74800,"Soul Consumption"
12696,"Charge Rage Bonus Effect"
20113,"Two-Handed Weapon Specialization"
12768,"Goblin Mortar"
13237,"Goblin Mortar"
13238,"Goblin Mortar"
38784,"Ground Smash"
38785,"Ground Smash"
59865,"Ground Smash"
82120,"Ground Smash"
13821,"Goblin Rocket Helmet"
13278,"Gnomish Death Ray"
13279,"Gnomish Death Ray"
13280,"Gnomish Death Ray"
13493,"Gnomish Death Ray"
13241,"Goblin Sapper Charge"
81418,"Goblin Sapper Charge"
12799,"Improved Revenge"
22427,"Concussion Blow"
32588,"Concussion Blow"
52719,"Concussion Blow"
54132,"Concussion Blow"
25247,Longsight
13142,"Teleport to Razelikh"
25322,"Sweeping Slam"
53399,"Sweeping Slam"
24327,"Cause Insanity"
26079,"Cause Insanity"
13141,"Gnomish Rocket Boots"
23133,"Gnomish Battle Chicken"
13180,"Gnomish Mind Control Cap"
13181,"Gnomish Mind Control Cap"
26740,"Gnomish Mind Control Cap"
13183,"Goblin Dragon Gun"
13184,"Goblin Dragon Gun"
13466,"Goblin Dragon Gun"
13479,"Goblin Dragon Gun"
21833,"Goblin Dragon Gun"
21910,"Goblin Dragon Gun"
22739,"Goblin Dragon Gun"
22741,"Goblin Dragon Gun"
27603,"Goblin Dragon Gun"
27604,"Goblin Dragon Gun"
29513,"Goblin Dragon Gun"
44272,"Goblin Dragon Gun"
44273,"Goblin Dragon Gun"
46185,"Goblin Dragon Gun"
46186,"Goblin Dragon Gun"
82618,"Goblin Dragon Gun"
82619,"Goblin Dragon Gun"
12943,"Fell Curse Effect"
12976,"Last Stand"
53478,"Last Stand"
53479,"Last Stand"
13006,"Shrink Ray"
16711,Grow
24244,Grow
31671,Grow
31698,Grow
35180,Grow
44833,Grow
54244,Grow
55948,Grow
62558,Grow
70347,Grow
70416,Grow
74112,Grow
74332,Grow
74878,Grow
74996,Grow
74998,Grow
77353,Grow
77466,Grow
89543,Grow
91860,Grow
94214,Grow
94640,Grow
98643,Grow
13029,"Goldthorn Tea"
13119,Net-o-Matic
13120,Net-o-Matic
13138,Net-o-Matic
13139,Net-o-Matic
16566,Net-o-Matic
58232,"Aspect of the Pack"
13219,"Wound Poison"
30984,"Wound Poison"
36974,"Wound Poison"
39665,"Wound Poison"
43461,"Wound Poison"
54074,"Wound Poison"
65962,"Wound Poison"
28892,"Nature Channeling"
62182,"Nature Channeling"
71467,"Nature Channeling"
73093,"Nature Channeling"
87067,Disenchant
101985,Disenchant
16876,"Arcane Intellect"
36880,"Arcane Intellect"
39235,"Arcane Intellect"
45525,"Arcane Intellect"
22641,"Reckless Charge"
22646,"Reckless Charge"
13382,Torch
23202,Torch
35857,Torch
43057,Torch
52953,Torch
52955,Torch
54984,Torch
54985,Torch
55049,Torch
58121,Torch
58125,Torch
76048,Torch
15619,"Throw Wrench"
83594,"Go Home"
14126,Wound
16405,Wound
16433,Wound
16549,Wound
17407,Wound
18090,Wound
18107,Wound
21961,Wound
14744,"Burning Spirit"
13566,"Knockback 500 Triggers"
21790,"Aqua Jet"
79566,"Aqua Jet"
36708,"Mount Speed"
48383,"Mount Speed"
48402,"Mount Speed"
48776,"Mount Speed"
48777,"Mount Speed"
14030,"Hooked Net"
15609,"Hooked Net"
36827,"Hooked Net"
38912,"Hooked Net"
40082,"Hooked Net"
49711,"Hooked Net"
59260,"Hooked Net"
69360,"Hooked Net"
88393,"Hooked Net"
90878,"Hooked Net"
90879,"Hooked Net"
90880,"Hooked Net"
90881,"Hooked Net"
90884,"Hooked Net"
23771,"Wracking Pains Proc"
54696,"Wracking Pains"
41674,"Increased Parry 20"
41690,"Increased Parry 20"
41701,"Increased Parry 20"
41717,"Increased Parry 20"
41723,"Increased Parry 20"
41742,"Increased Parry 20"
41769,"Increased Parry 20"
41793,"Increased Parry 20"
41803,"Increased Parry 20"
41817,"Increased Parry 20"
39880,"Increased Dodge 12"
41885,"Increased Block 10"
13832,Precision
13843,Precision
19155,Precision
29438,Precision
29439,Precision
29440,Precision
29592,Precision
13804,"Dagger Specialization"
13805,"Dagger Specialization"
13806,"Dagger Specialization"
13807,"Dagger Specialization"
13788,"Lightning Reflexes"
13789,"Lightning Reflexes"
13853,Deflection
13854,Deflection
13922,Deflection
27908,Deflection
52419,Deflection
52420,Deflection
52879,Deflection
53387,Deflection
54448,Deflection
59181,Deflection
92614,Deflection
92615,Deflection
14199,"Create Samophlange Manual"
13863,"Improved Sinister Strike"
79004,"Improved Sinister Strike"
13865,"Puncturing Wounds"
13866,"Puncturing Wounds"
51274,"Increased Agility 15"
13793,"Improved Gouge"
13875,"Improved Sprint"
30918,"Improved Sprint"
13901,"Arcane Bolt"
15124,"Arcane Bolt"
15230,"Arcane Bolt"
15254,"Arcane Bolt"
15451,"Arcane Bolt"
15979,"Arcane Bolt"
20720,"Arcane Bolt"
20829,"Arcane Bolt"
25055,"Arcane Bolt"
31445,"Arcane Bolt"
31595,"Arcane Bolt"
36712,"Arcane Bolt"
37361,"Arcane Bolt"
38204,"Arcane Bolt"
38340,"Arcane Bolt"
38823,"Arcane Bolt"
39337,"Arcane Bolt"
41483,"Arcane Bolt"
45429,"Arcane Bolt"
45666,"Arcane Bolt"
45670,"Arcane Bolt"
47959,"Arcane Bolt"
50705,"Arcane Bolt"
51243,"Arcane Bolt"
59210,"Arcane Bolt"
59215,"Arcane Bolt"
62249,"Arcane Bolt"
62250,"Arcane Bolt"
93711,"Arcane Bolt"
28752,"Adrenaline Rush"
28753,"Adrenaline Rush"
57109,"Adrenaline Rush"
71258,"Adrenaline Rush"
13867,"Improved Kick"
24434,"Improved Kick"
13797,"Immolation Trap"
22910,"Immolation Trap"
47784,"Immolation Trap"
52606,"Immolation Trap"
56880,"Immolation Trap"
78578,"Immolation Trap"
82944,"Immolation Trap"
82945,"Immolation Trap"
99838,"Immolation Trap"
13810,"Ice Trap"
41086,"Ice Trap"
56878,"Ice Trap"
63487,"Ice Trap"
67035,"Ice Trap"
71249,"Ice Trap"
71647,"Ice Trap"
82940,"Ice Trap"
82941,"Ice Trap"
102977,"Ice Trap"
13813,"Explosive Trap"
43444,"Explosive Trap"
80596,"Explosive Trap"
82938,"Explosive Trap"
82939,"Explosive Trap"
414015,"Explosive Trap"
34769,"Summon Warhorse"
50829,"Summon Warhorse"
21562,"Power Word: Fortitude"
23947,"Power Word: Fortitude"
23948,"Power Word: Fortitude"
36004,"Power Word: Fortitude"
58921,"Power Word: Fortitude"
74973,"Power Word: Fortitude"
79104,"Power Word: Fortitude"
79105,"Power Word: Fortitude"
94366,"Power Word: Fortitude"
22482,"Blade Flurry"
33735,"Blade Flurry"
44181,"Blade Flurry"
51211,"Blade Flurry"
57142,"Blade Flurry"
65956,"Blade Flurry"
13880,"Magma Splash"
23378,"Magma Splash"
23379,"Magma Splash"
34672,"Magma Splash"
37667,"Magma Splash"
64699,"Magma Splash"
64700,"Magma Splash"
76170,"Magma Splash"
38864,"Withering Poison"
15668,"Fiery Burst"
20277,"Fist of Ragnaros"
13914,"Blazerunner's Aura"
95575,"Artisan Enchanter"
59917,"Minor Mount Speed"
359895,"Enchant Shield - Frost Resistance"
17143,"Holy Strike"
17284,"Holy Strike"
53643,"Holy Strike"
13961,"Hack and Slash"
13962,"Hack and Slash"
13963,"Hack and Slash"
13964,"Hack and Slash"
66923,"Hack and Slash"
14062,Nightstalker
13977,Initiative
13979,Initiative
14066,Elusiveness
21009,Elusiveness
14070,Setup
14071,Setup
15250,Setup
40690,"Attack Power 24"
32449,"Increase Spell Dam 23"
32450,"Increase Spell Dam 23"
32451,"Increase Spell Dam 23"
39543,"Increase Spell Dam 23"
41654,"Increase Spell Dam 23"
41687,"Increase Spell Dam 23"
41697,"Increase Spell Dam 23"
41703,"Increase Spell Dam 23"
41709,"Increase Spell Dam 23"
41715,"Increase Spell Dam 23"
41729,"Increase Spell Dam 23"
41753,"Increase Spell Dam 23"
41760,"Increase Spell Dam 23"
41762,"Increase Spell Dam 23"
41766,"Increase Spell Dam 23"
41789,"Increase Spell Dam 23"
41795,"Increase Spell Dam 23"
41799,"Increase Spell Dam 23"
41805,"Increase Spell Dam 23"
41807,"Increase Spell Dam 23"
41811,"Increase Spell Dam 23"
41815,"Increase Spell Dam 23"
41825,"Increase Spell Dam 23"
41828,"Increase Spell Dam 23"
41860,"Increase Spell Dam 23"
41884,"Increase Spell Dam 23"
41900,"Increase Spell Dam 23"
41902,"Increase Spell Dam 23"
41905,"Increase Spell Dam 23"
41649,"Attack Power 40"
41667,"Attack Power 40"
41689,"Attack Power 40"
41693,"Attack Power 40"
41707,"Attack Power 40"
41711,"Attack Power 40"
41713,"Attack Power 40"
41722,"Attack Power 40"
41755,"Attack Power 40"
41763,"Attack Power 40"
41768,"Attack Power 40"
41796,"Attack Power 40"
41808,"Attack Power 40"
41813,"Attack Power 40"
41832,"Attack Power 40"
41844,"Attack Power 40"
41888,"Attack Power 40"
41895,"Attack Power 40"
41904,"Attack Power 40"
41907,"Attack Power 40"
41719,"Attack Power 50"
71850,"Attack Power 50"
14072,Opportunity
79141,Opportunity
14080,"Improved Ambush"
84661,"Improved Ambush"
14083,"Dirty Deeds"
19132,"Mighty Blow"
33230,"Mighty Blow"
43592,"Mighty Blow"
43673,"Mighty Blow"
48697,"Mighty Blow"
54719,"Mighty Blow"
29685,"Terrifying Roar"
36629,"Terrifying Roar"
37939,"Terrifying Roar"
40221,"Terrifying Roar"
42690,"Terrifying Roar"
48144,"Terrifying Roar"
76028,"Terrifying Roar"
90309,"Terrifying Roar"
95418,"Terrifying Roar"
99692,"Terrifying Roar"
15652,"Head Smash"
52316,"Head Smash"
32740,Spikes
16407,"Frost Blast"
18085,"Frost Blast"
18092,"Frost Blast"
18204,"Frost Blast"
18276,"Frost Blast"
18398,"Frost Blast"
19260,"Frost Blast"
20869,"Frost Blast"
27808,"Frost Blast"
29879,"Frost Blast"
44862,"Frost Blast"
44872,"Frost Blast"
45201,"Frost Blast"
45203,"Frost Blast"
47937,"Frost Blast"
60814,"Frost Blast"
71361,"Frost Blast"
72123,"Frost Blast"
14792,"Venomhide Poison"
14795,"Venomhide Poison"
72477,"Bloodpetal Poison"
14114,"Improved Poisons"
14115,"Improved Poisons"
14116,"Improved Poisons"
14117,"Improved Poisons"
21881,"Improved Poisons"
41651,"Increase Spell Dam 28"
14132,Lethality
14135,Lethality
14134,"Item - Purify"
14139,Malice
14140,Malice
14141,Malice
14142,Malice
14149,Remorseless
14148,"Remorseless Attacks"
14157,Ruthlessness
14160,Ruthlessness
14161,Ruthlessness
14159,"Murderous Intent"
79132,"Murderous Intent"
14163,"Coup de Grace"
14164,"Coup de Grace"
37171,"Coup de Grace"
14166,"Improved Slice and Dice"
14169,"Improved Expose Armor"
79128,"Improved Expose Armor"
14172,"Serrated Blades"
14175,"Improved Kidney Shot"
14176,"Improved Kidney Shot"
14180,"Sticky Tar"
14181,"Relentless Strikes"
58422,"Relentless Strikes"
58423,"Relentless Strikes"
98440,"Relentless Strikes"
44521,Preparation
57297,Preparation
14189,"Seal Fate"
14190,"Seal Fate"
14210,Signing
14227,Signing
34097,Riposte
34099,Riposte
41392,Riposte
41393,Riposte
23333,"Horde Flag"
95230,"Horde Flag"
301089,"Horde Flag"
23335,"Alliance Flag"
95229,"Alliance Flag"
301091,"Alliance Flag"
45669,"Fling Torch"
26546,"Shadow Storm"
26555,"Shadow Storm"
51738,"Shadow Storm"
87989,"Shadow Storm"
87990,"Shadow Storm"
87991,"Shadow Storm"
16095,"Vicious Rend"
35144,"Vicious Rend"
41698,"Increased Agility 20"
41758,"Increased Agility 20"
41800,"Increased Agility 20"
41897,"Increased Agility 20"
41771,"Increased Intellect 20"
41653,"Increased Stamina 15"
41692,"Increased Stamina 15"
41700,"Increased Stamina 15"
41702,"Increased Stamina 15"
41708,"Increased Stamina 15"
41710,"Increased Stamina 15"
41714,"Increased Stamina 15"
41716,"Increased Stamina 15"
41786,"Increased Stamina 15"
41792,"Increased Stamina 15"
41802,"Increased Stamina 15"
41804,"Increased Stamina 15"
41810,"Increased Stamina 15"
41812,"Increased Stamina 15"
41814,"Increased Stamina 15"
41816,"Increased Stamina 15"
41778,"Increased Stamina 18"
354747,"Increased Stamina 18"
41652,"Increased Stamina 20"
41688,"Increased Stamina 20"
41691,"Increased Stamina 20"
41694,"Increased Stamina 20"
41696,"Increased Stamina 20"
41699,"Increased Stamina 20"
41704,"Increased Stamina 20"
41706,"Increased Stamina 20"
41712,"Increased Stamina 20"
41747,"Increased Stamina 20"
41754,"Increased Stamina 20"
41756,"Increased Stamina 20"
41757,"Increased Stamina 20"
41759,"Increased Stamina 20"
41761,"Increased Stamina 20"
41764,"Increased Stamina 20"
41765,"Increased Stamina 20"
41767,"Increased Stamina 20"
41788,"Increased Stamina 20"
41791,"Increased Stamina 20"
41794,"Increased Stamina 20"
41797,"Increased Stamina 20"
41798,"Increased Stamina 20"
41801,"Increased Stamina 20"
41806,"Increased Stamina 20"
41809,"Increased Stamina 20"
41886,"Increased Stamina 20"
41887,"Increased Stamina 20"
41889,"Increased Stamina 20"
41896,"Increased Stamina 20"
41898,"Increased Stamina 20"
41899,"Increased Stamina 20"
41901,"Increased Stamina 20"
41903,"Increased Stamina 20"
41906,"Increased Stamina 20"
41908,"Increased Stamina 20"
51263,"Increased Stamina 25"
41744,"Increased Strength 20"
41846,"Increased Strength 20"
41743,"Increased Strength 25"
14518,"Crusader Strike"
17281,"Crusader Strike"
35395,"Crusader Strike"
36647,"Crusader Strike"
50773,"Crusader Strike"
55113,"Crusader Strike"
65166,"Crusader Strike"
66003,"Crusader Strike"
71549,"Crusader Strike"
87771,"Crusader Strike"
14780,"Mental Agility"
14781,"Mental Agility"
14788,"Unbreakable Will"
14789,"Unbreakable Will"
14790,"Unbreakable Will"
14791,"Unbreakable Will"
81749,Atonement
81751,Atonement
94472,Atonement
14525,"Wand Specialization"
14526,"Wand Specialization"
14527,"Wand Specialization"
14528,"Wand Specialization"
61477,"Increased Frost Resist 20"
41669,"Increased Fire Resist 10"
41871,"Increased Fire Resist 10"
41685,"Increased Shadow Resist 05"
41732,"Increased Arcane Resist 05"
41870,"Increased Arcane Resist 10"
14770,"Inner Sanctum"
14771,"Inner Sanctum"
14768,"Improved Power Word: Shield"
24191,"Improved Power Word: Shield"
56174,"Power Word: Barrier"
62618,"Power Word: Barrier"
81781,"Power Word: Barrier"
81782,"Power Word: Barrier"
98888,"Power Word: Barrier"
14797,"Burning Tar"
62290,"Burning Tar"
22747,"Increase Spell Dam 30"
41780,"Increase Spell Dam 20"
41661,"Increased Armor 200"
41665,"Increased Armor 200"
41720,"Increased Armor 200"
41727,"Increased Armor 200"
41750,"Increased Armor 200"
41781,"Increased Armor 200"
41840,"Increased Armor 200"
41842,"Increased Armor 200"
41858,"Increased Armor 200"
41881,"Increased Armor 200"
41882,"Increased Armor 200"
14872,"Drunken Rage"
22835,"Drunken Rage"
74431,Drinking
14875,"Curse of Agony"
17771,"Curse of Agony"
18266,"Curse of Agony"
18671,"Curse of Agony"
29930,"Curse of Agony"
32418,"Curse of Agony"
37334,"Curse of Agony"
39672,"Curse of Agony"
46190,"Curse of Agony"
65814,"Curse of Agony"
69404,"Curse of Agony"
70391,"Curse of Agony"
14870,"Drunken Stupor"
15008,"Holy Specialization"
15009,"Holy Specialization"
15010,"Holy Specialization"
15011,"Holy Specialization"
14894,"Smelt Dark Iron"
14893,Inspiration
15357,Inspiration
15362,Inspiration
74961,Inspiration
81625,"Tome of Light"
15024,"Master Healer"
15025,"Master Healer"
15026,"Master Healer"
15027,"Master Healer"
15020,"Improved Renew"
37593,"Improved Renew"
15017,"Searing Light"
63018,"Searing Light"
63023,"Searing Light"
65120,"Searing Light"
65121,"Searing Light"
78069,"Searing Light"
33371,"Mind Melt"
81292,"Mind Melt"
87160,"Mind Melt"
15018,"Binding Prayers"
15013,"Improved Healing"
17140,"Holy Fire"
17141,"Holy Fire"
17142,"Holy Fire"
18165,"Holy Fire"
18167,"Holy Fire"
23860,"Holy Fire"
29522,"Holy Fire"
29563,"Holy Fire"
36947,"Holy Fire"
38585,"Holy Fire"
39323,"Holy Fire"
66538,"Holy Fire"
85563,"Holy Fire"
91004,"Holy Fire"
16093,"Self Visual - Sleep Until Cancelled (DND)"
21975,Vigor
15029,"Spiritual Guidance"
15030,"Spiritual Guidance"
15031,"Spiritual Guidance"
97749,"Spiritual Guidance"
32968,"Scorching Totem"
15095,"Molten Blast"
61577,"Molten Blast"
76765,"Molten Blast"
99613,"Molten Blast"
101840,"Molten Blast"
15628,"Pet Bombling"
15633,"Lil' Smoky"
15056,"Distract Move"
15055,"Distract Test"
15059,"Arcane Instability"
15060,"Arcane Instability"
15093,"Summon Voidwalkers"
15094,"Summon Voidwalkers"
25050,"Mark of Flames"
78508,"Mark of Flames"
20694,"Holy Nova"
23455,"Holy Nova"
23858,"Holy Nova"
29514,"Holy Nova"
34944,"Holy Nova"
35740,"Holy Nova"
36985,"Holy Nova"
37669,"Holy Nova"
38589,"Holy Nova"
40096,"Holy Nova"
41380,"Holy Nova"
46564,"Holy Nova"
56167,"Holy Nova"
57771,"Holy Nova"
59701,"Holy Nova"
66546,"Holy Nova"
79822,"Holy Nova"
85965,"Holy Nova"
107106,"Holy Nova"
413091,"Holy Nova"
36179,"Crystal Charge"
15617,Shank
15307,Darkness
15308,Darkness
45996,Darkness
46268,Darkness
46269,Darkness
109413,Darkness
15312,"Improved Mind Blast"
15313,"Improved Mind Blast"
38412,"Improved Mind Blast"
15311,"Veiled Shadows"
15317,"Improved Shadow Word: Pain"
15346,"Seal of Reckoning"
15347,"Seal of Reckoning Effect"
15290,"Vampiric Embrace"
71269,"Vampiric Embrace"
15304,"DEBUG Create Samophlange Manual"
15389,"Lesser Arcane Amalgamation"
15391,"Lesser Arcane Amalgamation"
15394,"Lesser Arcane Amalgamation"
15397,"Lesser Arcane Amalgamation"
15400,"Lesser Arcane Amalgamation"
15402,"Lesser Arcane Amalgamation"
15404,"Lesser Arcane Amalgamation"
15406,"Lesser Arcane Amalgamation"
15448,"Improved Psychic Scream"
15450,"Improved Psychic Scream"
44297,"Improved Psychic Scream"
16568,"Mind Flay"
17165,"Mind Flay"
22919,"Mind Flay"
23953,"Mind Flay"
26044,"Mind Flay"
26143,"Mind Flay"
28310,"Mind Flay"
29407,"Mind Flay"
29570,"Mind Flay"
32417,"Mind Flay"
35507,"Mind Flay"
37276,"Mind Flay"
37330,"Mind Flay"
37621,"Mind Flay"
38243,"Mind Flay"
40842,"Mind Flay"
42396,"Mind Flay"
43512,"Mind Flay"
46562,"Mind Flay"
52586,"Mind Flay"
54339,"Mind Flay"
54805,"Mind Flay"
56181,"Mind Flay"
57779,"Mind Flay"
57941,"Mind Flay"
59367,"Mind Flay"
59974,"Mind Flay"
60006,"Mind Flay"
60472,"Mind Flay"
65488,"Mind Flay"
78751,"Mind Flay"
79541,"Mind Flay"
79711,"Mind Flay"
89032,"Mind Flay"
91134,"Mind Flay"
103024,"Mind Flay"
15429,"Greater Arcane Amalgamation"
15439,"Greater Arcane Amalgamation"
15441,"Greater Arcane Amalgamation"
15444,"Greater Arcane Amalgamation"
15446,"Greater Arcane Amalgamation"
15449,"Greater Arcane Amalgamation"
15458,"Greater Arcane Amalgamation"
15490,"Legendary Arcane Amalgamation"
39510,"Increased Hit Rating 10"
41683,"Increased Hit Rating 10"
39482,"Increased Hit Rating 20"
39516,"Increased Hit Rating 20"
39982,"Increased Hit Rating 20"
41678,"Increased Hit Rating 20"
41679,"Increased Hit Rating 20"
41749,"Increased Hit Rating 20"
16592,Shadowform
22917,Shadowform
29406,Shadowform
34429,Shadowform
35194,Shadowform
37711,Shadowform
37816,Shadowform
38542,Shadowform
39579,Shadowform
40973,Shadowform
41408,Shadowform
41912,Shadowform
43395,Shadowform
45455,Shadowform
54357,Shadowform
58001,Shadowform
60449,Shadowform
63359,Shadowform
69144,Shadowform
82123,Shadowform
107903,Shadowform
107904,Shadowform
412938,Shadowform
16469,"Web Explosion"
52491,"Web Explosion"
53301,"Explosive Shot"
63854,"Explosive Shot"
65866,"Explosive Shot"
69975,"Explosive Shot"
79721,"Explosive Shot"
15504,"Drink Healing Potion"
54633,"Drink Healing Potion"
62822,"Drink Healing Potion"
97689,"Drink Healing Potion"
15538,"Gout of Flame"
80549,"Gout of Flame"
80550,"Gout of Flame"
88626,"Gout of Flame"
96412,"Gout of Flame"
96413,"Gout of Flame"
98705,"Gout of Flame"
100975,"Gout of Flame"
100976,"Gout of Flame"
30527,"Flame Cannon"
62394,"Flame Cannon"
62395,"Flame Cannon"
64692,"Flame Cannon"
64693,"Flame Cannon"
15595,"Force of Will"
15601,"Hand of Justice"
29834,"Second Wind"
29838,"Second Wind"
29841,"Second Wind"
29842,"Second Wind"
42770,"Second Wind"
42771,"Second Wind"
15642,Ironfoe
41779,"Increased Armor 100"
41745,"Increased Armor 150"
41773,"Increased Armor 150"
15699,"Filling Empty Jar"
15702,"Filling Empty Jar"
17272,Summon
22995,Summon
73069,Summon
73073,Summon
15739,"Arena Flash"
15740,"Arena Flash"
15741,"Arena Flash"
19131,"Shield Charge"
31863,"Shield Charge"
35472,"Shield Charge"
38630,"Shield Charge"
17453,"Green Mechanostrider"
15789,Moonflare
17157,"Lightning Breath"
20535,"Lightning Breath"
20536,"Lightning Breath"
20543,"Lightning Breath"
20627,"Lightning Breath"
20630,"Lightning Breath"
24844,"Lightning Breath"
24845,"Lightning Breath"
25013,"Lightning Breath"
25014,"Lightning Breath"
25015,"Lightning Breath"
25016,"Lightning Breath"
25017,"Lightning Breath"
36594,"Lightning Breath"
38058,"Lightning Breath"
38109,"Lightning Breath"
38113,"Lightning Breath"
38133,"Lightning Breath"
38193,"Lightning Breath"
40420,"Lightning Breath"
49537,"Lightning Breath"
59963,"Lightning Breath"
83002,"Lightning Breath"
89415,"Lightning Breath"
356298,"Attack Power 32"
25653,"Tail Sweep"
34267,"Tail Sweep"
38737,"Tail Sweep"
40077,"Tail Sweep"
50155,"Tail Sweep"
55696,"Tail Sweep"
55697,"Tail Sweep"
58690,"Tail Sweep"
59283,"Tail Sweep"
68867,"Tail Sweep"
71369,"Tail Sweep"
90074,"Tail Sweep"
108589,"Tail Sweep"
15852,"Dragonbreath Chili"
15906,"Dragonbreath Chili"
16001,Impale
16493,Impale
16494,Impale
24049,Impale
26025,Impale
26548,Impale
28783,Impale
29583,Impale
32716,Impale
34451,Impale
34580,Impale
39061,Impale
48261,Impale
53454,Impale
53455,Impale
53456,Impale
53457,Impale
53458,Impale
55622,Impale
55929,Impale
56090,Impale
58459,Impale
58666,Impale
58672,Impale
58978,Impale
59256,Impale
59268,Impale
59446,Impale
60882,Impale
61164,Impale
62310,Impale
62331,Impale
62418,Impale
62928,Impale
65919,Impale
66331,Impale
69062,Impale
72669,Impale
72670,Impale
77235,Impale
79444,Impale
83783,Impale
85816,Impale
96421,Impale
104019,Impale
106400,Impale
106444,Impale
32194,"Superior Healing Ward"
15978,Puncture
21911,Puncture
55276,Puncture
59826,Puncture
84642,Puncture
16105,Concussion
16106,Concussion
16160,"Call of Flame"
16109,Convection
16113,Reverberation
36297,Reverberation
16049,"Emberseer Growing"
40563,"Throw Axe"
40564,"Throw Axe"
42749,"Throw Axe"
42750,"Throw Axe"
59719,"Throw Axe"
64483,"Throw Axe"
78117,"Throw Axe"
80149,"Throw Axe"
82221,"Throw Axe"
16544,"Seasoned Winds"
97618,"Seasoned Winds"
97619,"Seasoned Winds"
97620,"Seasoned Winds"
97621,"Seasoned Winds"
97622,"Seasoned Winds"
91220,"Cowering Roar"
16416,"Summon Spire Spiderling"
16453,"Summon Spire Spiderling"
48179,Crystallize
16122,Phasing
16139,"Summoning Portal"
16143,"Cadaver Worms"
55561,"Elemental Mastery"
64701,"Elemental Mastery"
16222,"Totemic Focus"
16235,"Ancestral Healing"
16236,"Ancestral Fortitude"
85838,"Ancestral Fortitude"
85856,"Ancestral Fortitude"
16214,"Tidal Focus"
16215,"Tidal Focus"
16196,Resurgence
101033,Resurgence
16230,"Healing Focus"
16232,"Healing Focus"
47807,"Healing Focus"
16205,"Soothing Rains"
17116,"Nature's Swiftness"
29274,"Nature's Swiftness"
39610,"Mana Tide Totem"
17550,Purification
22743,"Ribbon of Souls"
28729,"Ribbon of Souls"
28731,"Ribbon of Souls"
32422,"Ribbon of Souls"
34432,"Ribbon of Souls"
55591,"Freeze Anim"
63354,"Freeze Anim"
75038,"Freeze Anim"
16290,"Improved Shields"
51881,"Improved Shields"
16287,"Ancestral Swiftness"
29079,"Elemental Weapons"
93165,"Juju Chill"
20667,"Corrosive Acid Breath"
32811,"Greater Invisibility"
34426,"Greater Invisibility"
41253,"Greater Invisibility"
80212,"Summon Rockwing Gargoyles"
16594,"Crypt Scarabs"
16795,"Crypt Scarabs"
31591,"Crypt Scarabs"
31600,"Crypt Scarabs"
31601,"Crypt Scarabs"
31602,"Crypt Scarabs"
52496,"Crypt Scarabs"
54311,"Crypt Scarabs"
54316,"Crypt Scarabs"
70965,"Crypt Scarabs"
71326,"Crypt Scarabs"
36698,"Piercing Shadow"
46297,"Piercing Shadow"
24619,"Soul Tap"
99510,Lava
28801,Slime
60873,"Festering Bite"
16488,"Blood Craze"
16489,"Blood Craze"
16490,"Blood Craze"
16491,"Blood Craze"
16492,"Blood Craze"
79561,"Blood Craze"
48696,"Intimidating Roar"
51467,"Intimidating Roar"
74384,"Intimidating Roar"
91933,"Intimidating Roar"
30478,Hemorrhage
37331,Hemorrhage
45897,Hemorrhage
57296,Hemorrhage
65954,Hemorrhage
79863,Hemorrhage
89775,Hemorrhage
105853,Hemorrhage
105861,Hemorrhage
105862,Hemorrhage
105863,Hemorrhage
105875,Hemorrhage
106767,Hemorrhage
16514,"Vile Poisons"
16515,"Vile Poisons"
16558,"Destroy Spear"
16560,"Flame Wrath"
16997,"Gargoyle Strike"
31664,"Gargoyle Strike"
32647,"Gargoyle Strike"
43802,"Gargoyle Strike"
43803,"Gargoyle Strike"
43804,"Gargoyle Strike"
51963,"Gargoyle Strike"
69520,"Gargoyle Strike"
80781,"Gargoyle Strike"
91611,"Gargoyle Strike"
16868,"Banshee Wail"
28993,"Banshee Wail"
29477,"Banshee Wail"
38183,"Banshee Wail"
51898,"Banshee Wail"
80780,"Banshee Wail"
16574,"Putrid Bile"
16575,"Putrid Bile"
57815,"Piercing Screech"
17234,"Shadow Shock"
17289,"Shadow Shock"
17399,"Shadow Shock"
17439,"Shadow Shock"
18663,"Shadow Shock"
19460,"Shadow Shock"
20603,"Shadow Shock"
22575,"Shadow Shock"
24458,"Shadow Shock"
24459,"Shadow Shock"
24616,"Shadow Shock"
29712,"Shadow Shock"
30138,"Shadow Shock"
33620,"Shadow Shock"
35015,"Shadow Shock"
38136,"Shadow Shock"
54889,"Shadow Shock"
73087,"Shadow Shock"
84634,"Shadow Shock"
79103,"Dark Whispers"
93621,"Dark Whispers"
17613,"Dark Mending"
