ID,Name_lang
25826,"Hive'Zara Swarmer Teleport"
25827,"Hive'Zara Swarmer Teleport"
25828,"Hive'Zara Swarmer Teleport"
25718,"Spell Penetration"
25766,"Spell Penetration"
25768,"Mystical Disjunction"
25781,"Righteous Fury"
25916,"Greater Blessing of Might"
27141,"Greater Blessing of Might"
29381,"Greater Blessing of Might"
33564,"Greater Blessing of Might"
26641,"Aura of Fear"
28313,"Aura of Fear"
28315,"Aura of Fear"
40453,"Aura of Fear"
25824,Spotlight
29683,Spotlight
32214,Spotlight
34126,Spotlight
35259,Spotlight
35498,Spotlight
41347,Spotlight
46975,Spotlight
351655,Spotlight
41947,Lightheaded
25856,"Create Filled Festive Mug"
26655,"Summon Black Qiraji Battle Tank"
26656,"Summon Black Qiraji Battle Tank"
31700,"Summon Black Qiraji Battle Tank"
25866,"Summon Glob of Viscidus"
25867,"Summon Glob of Viscidus"
25868,"Summon Glob of Viscidus"
25869,"Summon Glob of Viscidus"
25870,"Summon Glob of Viscidus"
25871,"Summon Glob of Viscidus"
25872,"Summon Glob of Viscidus"
25873,"Summon Glob of Viscidus"
25874,"Summon Glob of Viscidus"
25875,"Summon Glob of Viscidus"
25876,"Summon Glob of Viscidus"
25877,"Summon Glob of Viscidus"
25878,"Summon Glob of Viscidus"
25879,"Summon Glob of Viscidus"
25880,"Summon Glob of Viscidus"
25881,"Summon Glob of Viscidus"
25882,"Summon Glob of Viscidus"
25883,"Summon Glob of Viscidus"
25884,"Summon Glob of Viscidus"
27145,"Greater Blessing of Light"
25918,"Greater Blessing of Wisdom"
27143,"Greater Blessing of Wisdom"
27169,"Greater Blessing of Sanctuary"
26596,"Weapon Damage"
26597,"Weapon Damage"
26598,"Weapon Damage"
33488,"Weapon Damage"
40723,"Weapon Damage"
41655,"Weapon Damage"
45793,"Weapon Damage"
45817,"Weapon Damage"
45818,"Weapon Damage"
354723,"Weapon Damage"
25907,"Spell Blasting"
41345,Infatuation
25957,"Improved Judgement"
37188,"Improved Judgement"
26575,Toxin
26218,Mistletoe
26012,"Tranquil Mechanical Yeti"
26023,"Pursuit of Justice"
44414,"Pursuit of Justice"
41936,"Dark Glare"
41937,"Dark Glare"
26468,"Summon Snowman"
26469,"Summon Snowman"
26642,"Summon Ouro"
26065,"Shell Shield"
40087,"Shell Shield"
46327,"Shell Shield"
26095,"Felcloth Bag"
26094,Thunderstomp
26187,Thunderstomp
26188,Thunderstomp
26189,Thunderstomp
26190,Thunderstomp
27063,Thunderstomp
27366,Thunderstomp
34388,Thunderstomp
30571,Quake
30572,Quake
30576,Quake
30657,Quake
30658,Quake
26139,"Ground Rupture"
26478,"Ground Rupture"
37474,Sweep
32950,"Eye Beam"
341722,"Eye Beam"
26975,"Battlegear of Eternal Justice"
26272,"PX-238 Winter Wondervolt"
26273,"PX-238 Winter Wondervolt"
26274,"PX-238 Winter Wondervolt"
41656,"Increased Spell Penetration 38"
26197,"Whisperings of C'Thun"
26198,"Whisperings of C'Thun"
26258,"Whisperings of C'Thun"
26259,"Whisperings of C'Thun"
42108,"Increase Spell Dam 68"
28819,"Submerge Visual"
26418,"Small Red Rocket"
26416,"Small Blue Rocket"
26417,"Small Green Rocket"
26420,"Large Blue Rocket"
26421,"Large Green Rocket"
26422,"Large Red Rocket"
26622,"Elune's Candle"
26623,"Elune's Candle"
26624,"Elune's Candle"
26625,"Elune's Candle"
26636,"Elune's Candle"
26649,"Elune's Candle"
26390,"Glowy (NoColor)"
38153,"Acid Spray"
38163,"Acid Spray"
38973,"Acid Spray"
38509,"Shock Blast"
26464,"Mercurial Shield"
26465,"Mercurial Shield"
26470,"Persistent Shield"
26529,"Summon Reindeer"
26530,"Summon Reindeer"
26533,"Summon Helper"
26534,"Summon Helper"
26536,"Summon Helper"
26537,"Summon Helper"
26541,"Summon Helper"
26876,"Aquamarine Pendant of the Warrior"
26606,Bloodcrown
26923,Valentine
26924,Valentine
27547,Valentine
27548,Valentine
27549,Valentine
27550,Valentine
37074,"Deadly Throw"
26785,"Anesthetic Poison"
26786,"Anesthetic Poison"
26797,"Spellfire Tailoring"
26799,"Mooncloth Tailoring"
26801,"Shadoweave Tailoring"
26891,"Instant Poison VII"
26892,"Instant Poison VII"
26968,"Deadly Poison VI"
26969,"Deadly Poison VI"
27039,"Increased Pet Health +3%"
27043,"Increased Pet Crit +2%"
27183,Defile
27192,Defile
27193,Defile
27194,Defile
27195,Defile
27196,Defile
27197,Defile
27198,Defile
27199,Defile
27200,Defile
27187,"Deadly Poison VII"
27282,"Deadly Poison VII"
27206,"Increased Pet Damage +3%"
27225,"Increased Pet Armor +10%"
27236,"Master Healthstone"
27237,"Master Healthstone"
27285,"Seed of Corruption"
32863,"Seed of Corruption"
32865,"Seed of Corruption"
36123,"Seed of Corruption"
37826,"Seed of Corruption"
38252,"Seed of Corruption"
39367,"Seed of Corruption"
43991,"Seed of Corruption"
44141,"Seed of Corruption"
37372,"Shadow Wrath"
27288,"Energy Siphon"
27289,"Energy Siphon"
27419,"Warrior's Resolve"
27433,"Ectoplasmic Distiller"
27499,"Crusader's Wrath"
32848,"Mana Restore"
33509,"Mana Restore"
33511,"Mana Restore"
37288,"Mana Restore"
37295,"Mana Restore"
39556,"Mana Restore"
39598,"Mana Restore"
40336,"Mana Drain Trigger"
36911,"Ice Block"
41590,"Ice Block"
45438,"Ice Block"
46604,"Ice Block"
32999,"Prayer of Spirit"
39236,"Prayer of Shadow Protection"
39374,"Prayer of Shadow Protection"
27697,"Summon Bone Mage"
27698,"Summon Bone Mage"
27699,"Summon Bone Mage"
27775,"The Furious Storm"
27777,"Surging Mana"
27782,"Nature's Bounty"
27783,"Nature's Bounty"
27784,"Nature's Bounty"
27798,"Nature's Bounty"
27786,"Hunter Armor Energize"
27788,"Rogue Armor Energize"
27790,"Holy Reach"
27813,"Blessed Recovery"
27815,"Blessed Recovery"
27816,"Blessed Recovery"
27817,"Blessed Recovery"
27818,"Blessed Recovery"
32325,"Void Blast"
38760,"Void Blast"
46161,"Void Blast"
27840,"Improved Vampiric Embrace"
38321,"Improved Healing Touch"
38420,"Improved Healing Touch"
352580,"Seal Cost Reduced"
352513,"Devotion Armor Increased"
33565,"Claw and Rake Damage Bonus"
352574,"Claw and Rake Damage Bonus"
32402,"Increased Rejuvenation Healing"
28856,"Increased Lesser Healing Wave"
32401,"Increased Lesser Healing Wave"
352517,"Increased Lesser Healing Wave"
33556,"Increased Shock Damage"
27863,"The Baron's Ultimatum"
27864,"The Baron's Ultimatum"
27865,"The Baron's Ultimatum"
46481,"Disease Buffet"
27928,"To Anchor 1"
27935,"To Anchor 1"
27929,"To Anchor 2"
27936,"To Anchor 2"
46493,"Enchant Bracer - Brawn"
27901,"Spell Warding"
27902,"Spell Warding"
27903,"Spell Warding"
27904,"Spell Warding"
31846,"Spell Warding"
31847,"Spell Warding"
46499,"Enchant Bracer - Stats"
46495,"Enchant Bracer - Major Defense"
46500,"Enchant Bracer - Superior Healing"
46497,"Enchant Bracer - Restore Mana Prime"
46494,"Enchant Bracer - Fortitude"
27931,"Anchor to Skulls"
27937,"Anchor to Skulls"
46498,"Enchant Bracer - Spellpower"
46520,"Enchant Ring - Striking"
46518,"Enchant Ring - Spellpower"
46517,"Enchant Ring - Healing Power"
46519,"Enchant Ring - Stats"
46522,"Enchant Shield - Intellect"
46526,"Enchant Shield - Shield Block"
46525,"Enchant Shield - Resistance"
359685,"Enchant Shield - Resistance"
46492,"Enchant Boots - Vitality"
46490,"Enchant Boots - Fortitude"
46472,"Enchant Boots - Dexterity"
46491,"Enchant Boots - Surefooted"
46501,"Enchant Chest - Exceptional Health"
46502,"Enchant Chest - Exceptional Stats"
46510,"Enchant Cloak - Major Armor"
46508,"Enchant Cloak - Major Resistance"
46535,"Enchant Weapon - Major Striking"
46532,"Enchant Weapon - Major Intellect"
32710,"Attack Power"
352334,"Attack Power"
352515,"Attack Power"
46462,"Enchant 2H Weapon - Savagery"
46537,"Enchant Weapon - Potency"
46533,"Enchant Weapon - Major Spellpower"
46461,"Enchant 2H Weapon - Major Agility"
46540,"Enchant Weapon - Sunfire"
46538,"Enchant Weapon - Soulfrost"
46536,"Enchant Weapon - Mongoose"
46539,"Enchant Weapon - Spellsurge"
46527,"Enchant Weapon - Battlemaster"
28016,"Superior Mana Oil"
28019,"Superior Wizard Oil"
348571,"Zap Crystal Corpse"
28062,"Positive Charge"
29659,"Positive Charge"
39088,"Positive Charge"
39089,"Positive Charge"
39090,"Positive Charge"
28085,"Negative Charge"
29660,"Negative Charge"
39091,"Negative Charge"
39092,"Negative Charge"
39093,"Negative Charge"
39096,"Polarity Shift"
41787,"PvP Armor Increased Critical 14"
29271,"Power Surge"
29308,"Power Surge"
40466,"Power Surge"
28143,"Power of the Guardian"
28144,"Power of the Guardian"
28145,"Power of the Guardian"
30913,"Slime Spray"
34261,"Slime Spray"
36486,"Slime Spray"
38458,"Slime Spray"
28189,"Fel Armor"
44520,"Fel Armor"
44977,"Fel Armor"
28204,Ascendance
28261,"Glacial Gloves"
28260,"Glacial Vest"
28263,"Glacial Cloak"
28262,"Glacial Wrists"
28254,"Polar Tunic"
28255,"Polar Gloves"
28256,"Polar Bracers"
28257,"Icy Scale Breastplate"
28258,"Icy Scale Gauntlets"
28259,"Icy Scale Bracers"
28404,"Zombie Chow Search"
28251,"Icebane Breastplate"
28253,"Icebane Gauntlets"
28252,"Icebane Bracers"
28297,"Lightning Totem"
43302,"Lightning Totem"
34650,"Mana Leech"
41926,"Hateful Strike"
31902,"Purple Beam"
34430,"Purple Beam"
39123,"Purple Beam"
32309,"Slime Bolt"
28329,"Flameshocker's Touch"
45440,"Steam Tonk Controller"
28338,"Magnetic Pull"
28339,"Magnetic Pull"
29661,"Magnetic Pull"
30010,"Magnetic Pull"
31703,"Magnetic Pull"
31705,"Magnetic Pull"
32039,"Magnetic Pull"
33689,"Magnetic Pull"
40581,"Magnetic Pull"
41959,"Magnetic Pull"
28352,"Breath of Sargeras"
28348,"Dimensional Siphon"
30075,Gas
30074,"Toxic Gas"
28410,"Chains of Kel'Thuzad"
348779,"Call of the Ashbringer"
348780,"Call of the Ashbringer"
28419,"General's Warcry"
28420,"General's Warcry"
32324,"Shadow Burst"
34436,"Shadow Burst"
28458,"Dark Blast"
36347,"Healing Power"
28550,"Insane Strength Potion"
38549,Empowerment
28587,"Flask of Fortification"
28602,"Flask of Fortification"
28588,"Flask of Mighty Restoration"
28603,"Flask of Mighty Restoration"
28589,"Flask of Relentless Assault"
28604,"Flask of Relentless Assault"
28590,"Flask of Blinding Light"
28606,"Flask of Blinding Light"
348191,"Frost Aura"
33133,Transform
36658,Transform
37636,Transform
39350,Transform
39352,Transform
39353,Transform
39354,Transform
39355,Transform
39356,Transform
39357,Transform
39358,Transform
39359,Transform
39360,Transform
39361,Transform
39362,Transform
40155,Transform
28591,"Flask of Pure Death"
28607,"Flask of Pure Death"
29969,"Summon Blizzard"
28600,"Super Rejuvenation Potion"
28673,"Web Wrap"
28674,"Transmutation Master"
28676,"Potion Master"
28678,"Elixir Master"
28698,"Dreaming Glory"
28704,"Netherbloom Pollen"
28705,"Netherbloom Pollen"
28706,"Netherbloom Pollen"
28707,"Netherbloom Pollen"
28708,"Netherbloom Pollen"
28709,"Netherbloom Pollen"
28710,"Netherbloom Pollen"
28711,"Netherbloom Pollen"
28712,"Netherbloom Pollen"
33483,"Mana Tap"
36021,"Mana Tap"
28757,"Stalker's Ally"
28758,"Stalker's Ally"
28762,"Not There"
28772,"Elemental Vulnerability"
36693,"Necrotic Poison"
46296,"Necrotic Poison"
32604,"Slayer's Crest"
28786,"Locust Swarm"
28804,Epiphany
28811,"Reduced Threat"
28813,"Head Rush"
28815,"Revealed Flaw"
28824,"Totemic Power"
28825,"Totemic Power"
28826,"Totemic Power"
28827,"Totemic Power"
28839,Vampirism
28846,"Cheat Death"
31228,"Cheat Death"
31229,"Cheat Death"
31230,"Cheat Death"
31231,"Cheat Death"
28853,"Increased Flash of Light Healing"
32403,"Increased Flash of Light Healing"
352512,"Increased Flash of Light Healing"
34230,"Increased Lightning Damage"
41040,"Increased Lightning Damage"
352516,"Increased Lightning Damage"
29126,"Cleansing Flames"
29135,"Cleansing Flames"
29136,"Cleansing Flames"
29137,"Cleansing Flames"
29138,"Cleansing Flames"
29139,"Cleansing Flames"
46671,"Cleansing Flames"
46672,"Cleansing Flames"
30533,"Void Zone"
30539,"Void Zone"
36119,"Void Zone"
37014,"Void Zone"
37063,"Void Zone"
30497,Consumption
30498,Consumption
30537,Consumption
30538,Consumption
32250,Consumption
32251,Consumption
35951,Consumption
35952,Consumption
36120,Consumption
36121,Consumption
39003,Consumption
39004,Consumption
37360,"Consecrated Weapon"
29915,"Flesh Rot"
28997,"Elemental Warding"
28998,"Elemental Warding"
29000,"Storm Reach"
29002,Transformed
29003,Transformed
29038,"Fizzy Energy Drink"
29039,"Fizzy Energy Drink"
29040,"Fizzy Energy Drink"
32952,"Devour Mana"
29064,"Eye of the Storm"
29065,"Eye of the Storm"
29075,"Master of Elements"
29076,"Master of Elements"
29077,"Master of Elements"
41738,"Increased Armor 200 Dreadmist"
29113,"Champion of the Dawn"
29118,"Feather Burst"
29119,"Feather Burst"
39068,"Feather Burst"
29121,"Shoot Bow"
29122,"Shoot Bow"
30477,"Shoot Bow"
30493,"Shoot Bow"
32838,"Shoot Bow"
33796,"Shoot Bow"
29160,Maypole
34039,"Tunnel Bore"
29151,"Electric Discharge"
29164,"Stygian Grasp"
29531,"Ribbon Pole Channel"
29178,"Elemental Devastation"
29179,"Elemental Devastation"
29180,"Elemental Devastation"
30160,"Elemental Devastation"
30165,"Elemental Devastation"
29185,"Corrupted Mind"
29194,"Corrupted Mind"
29195,"Corrupted Mind"
29196,"Corrupted Mind"
29197,"Corrupted Mind"
29198,"Corrupted Mind"
29199,"Corrupted Mind"
29201,"Corrupted Mind"
29189,"Healing Grace"
29191,"Healing Grace"
29193,"Improved Weapon Totems"
29203,"Healing Way"
29205,"Healing Way"
29206,"Healing Way"
29221,"Fiery Festival Brew"
47175,"Fiery Festival Brew"
33977,"Summon Skeletons"
29291,"Chilling Poison"
32322,"Dark Shriek"
29326,"Absorb Vitality"
32076,"Absorb Vitality"
29846,"Fire Festival Fury"
46352,"Fire Festival Fury"
46365,"Fire Festival Fury"
29439,"Elemental Precision"
29440,"Elemental Precision"
30672,"Elemental Precision"
30673,"Elemental Precision"
30674,"Elemental Precision"
29442,"Magic Absorption"
29444,"Magic Absorption"
29445,"Magic Absorption"
29446,"Magic Absorption"
29447,"Magic Absorption"
29455,"Felsteel Shield Spike"
29657,"Felsteel Shield Spike"
29468,"Power of the Scourge"
29475,"Resilience of the Scourge"
29481,"Fortitude of the Scourge"
29483,"Might of the Scourge"
29495,Temptation
29497,Jealousy
29502,"Frost Arrow"
35964,"Frost Arrow"
35965,"Frost Arrow"
38942,"Frost Arrow"
38952,"Frost Arrow"
44639,"Frost Arrow"
32219,"Lesser Warding"
29728,"Lesser Ward of Shielding"
32334,Cyclone
33786,Cyclone
38516,Cyclone
38517,Cyclone
39594,Cyclone
40578,Cyclone
43120,Cyclone
43121,Cyclone
43528,Cyclone
29587,"Shadow Rejuvenation"
29588,"Defensive Tactics"
29589,"Defensive Tactics"
33423,Punch
29594,"Improved Defensive Stance"
29595,"Improved Defensive Stance"
29599,"Shield Mastery"
29600,"Shield Mastery"
29604,"Jom Gabbar"
38774,"Incite Rage"
29639,"Flaming Cannonball"
29646,"Quill Shot"
29647,"Flaming Shell"
29653,"Venom Shot"
29655,"Keeper's Sting"
29719,"Greater Shielding"
29720,"Greater Ward of Shielding"
29729,"Greater Ward of Shielding"
29726,"Test Ribbon Pole Channel"
29727,"Test Ribbon Pole Channel"
34880,"Elemental Armor"
29724,"Improved Disciplines"
29725,"Improved Disciplines"
29760,"Improved Berserker Stance"
29761,"Improved Berserker Stance"
29762,"Improved Berserker Stance"
29763,"Improved Berserker Stance"
33688,"Crystal Strike"
29768,Overload
44352,Overload
44353,Overload
29770,Mount
29790,"Focused Rage"
29792,"Focused Rage"
29793,"Return Fire"
29794,"Return Fire"
29815,"Return Fire"
30495,"Shadow Cleave"
31629,"Shadow Cleave"
32916,"Shadow Cleave"
36513,"Intangible Presence"
43127,"Intangible Presence"
32835,Soulshatter
34785,"Arcane Volley"
35059,"Arcane Volley"
35255,"Arcane Volley"
36705,"Arcane Volley"
36738,"Arcane Volley"
37078,"Arcane Volley"
37129,"Arcane Volley"
37161,"Arcane Volley"
38633,"Arcane Volley"
38835,"Arcane Volley"
39133,"Arcane Volley"
40424,"Arcane Volley"
40937,"Arcane Volley"
29889,"Improved Intercept"
34143,"Ritual of Souls"
29908,"Astral Bite"
29917,"Feed Captured Animal"
37079,"Warp Breach"
29921,"Phasing Invisibility"
32942,"Phasing Invisibility"
32943,"Phasing Invisibility"
36118,"Phasing Invisibility"
36617,"Gaping Maw"
38810,"Gaping Maw"
36619,"Infectious Poison"
38811,"Infectious Poison"
36621,"Infected Blood"
38812,"Infected Blood"
29947,"Flame Wreath"
30004,"Flame Wreath"
29960,"Arcane Missile Volley"
29965,"Dragon's Breath"
31661,"Dragon's Breath"
33041,"Dragon's Breath"
33042,"Dragon's Breath"
33043,"Dragon's Breath"
35250,"Dragon's Breath"
37289,"Dragon's Breath"
29983,"Spatial Distortion"
30007,"Spatial Distortion"
30008,"Spatial Distortion"
37144,Move
37146,Move
37148,Move
37151,Move
37152,Move
37153,Move
30037,"Steal Magic"
30107,Transference
30057,"Improved Howl of Terror"
30061,Contagion
30062,Contagion
30063,Contagion
30064,Contagion
30080,"Retching Plague"
30081,"Retching Plague"
30086,"Lasting Afflictions"
30100,"Tame Crazed Dragonhawk"
30103,"Tame Elder Springpaw"
30105,"Tame Mistbat"
30404,"Unstable Affliction"
30405,"Unstable Affliction"
31117,"Unstable Affliction"
34438,"Unstable Affliction"
34439,"Unstable Affliction"
35183,"Unstable Affliction"
43522,"Unstable Affliction"
43523,"Unstable Affliction"
30111,"Mutated Spores"
37057,"Smoking Blast"
30280,"Distracting Ash"
30144,"Demonic Aegis"
30145,"Demonic Aegis"
30207,"Shadow Grasp"
30410,"Shadow Grasp"
30205,"Shadow Cage"
30179,"Fiendish Portal"
39385,"Smoldering Breath"
34673,"Teleport Self"
41992,"Teleport Self"
42527,"Teleport Self"
42529,"Teleport Self"
44006,"Teleport Self"
47653,"Teleport Self"
377970,"Teleport Self"
30310,"Fel Iron Bomb"
46024,"Fel Iron Bomb"
46184,"Fel Iron Bomb"
30311,"Adamantite Grenade"
30245,"Demonic Tactics"
30246,"Demonic Tactics"
30247,"Demonic Tactics"
30248,"Demonic Tactics"
30329,"Adamantite Scope"
30256,"Destructive Soul"
30332,"Khorium Scope"
30258,"Stabilized Eternium Scope"
30334,"Stabilized Eternium Scope"
30341,"White Smoke Flare"
30342,"Red Smoke Flare"
30344,"Green Smoke Flare"
30343,"Blue Smoke Flare"
37540,"Fireball Barrage"
37541,"Fireball Barrage"
40556,"Fireball Barrage"
30413,Shadowfury
30414,Shadowfury
35373,Shadowfury
39082,Shadowfury
45270,Shadowfury
30289,"Shadow and Flame"
30290,"Shadow and Flame"
30291,"Shadow and Flame"
30292,"Shadow and Flame"
30294,"Soul Leech"
30295,"Soul Leech"
30296,"Soul Leech"
30894,"Heightened Senses"
30895,"Heightened Senses"
30300,"Nether Protection"
30301,"Nether Protection"
30302,"Nether Protection"
34518,"Nether Protection"
37539,"Nether Protection"
30320,"Demonic Resilience"
30321,"Demonic Resilience"
30465,"Nether Beam - Perseverence"
30464,"Nether Beam - Serenity"
30463,"Nether Beam - Dominance"
30466,"Nether Portal - Perseverence"
30487,"Nether Portal - Perseverence"
30467,"Nether Portal - Serenity"
30490,"Nether Portal - Serenity"
30468,"Nether Portal - Dominance"
30547,"Elemental Seaforium Charge"
30448,"Shadow of the Forest"
51582,"Rocket Boots Engaged"
43427,"Ice Lance"
44176,"Ice Lance"
45906,"Ice Lance"
46194,"Ice Lance"
30558,"The Bigger One"
35869,"Nether Beam"
35873,"Nether Beam"
35945,"Incendiary Shot"
34913,"Molten Armor"
35915,"Molten Armor"
35916,"Molten Armor"
30560,"Super Sapper Charge"
30744,"Lesser Shadow Fissure"
36147,"Lesser Shadow Fissure"
30536,Revelations
30603,Revelations
30504,Poultryized!
30506,Poultryized!
30508,"Dark Spin"
30565,"Foreman's Enchanted Helmet"
30566,"Foreman's Reinforced Helmet"
30523,"Nether Burn"
30555,"Remote Mail Terminal"
36400,"Summon Visual"
46172,"Summon Visual"
30553,"Redemption of the Fallen"
30557,"Wrath of the Titans"
30562,"Legacy of the Mountain King"
30731,"Torment of the Worgen"
43050,"Gnomish Flame Turret"
30599,"Burning Maul"
36056,"Burning Maul"
36057,"Burning Maul"
30612,"Mine Crystal Sample"
30617,"Mine Crystal Sample"
30616,"Blast Nova"
359079,"Blast Nova"
37436,"Arcane Surge"
45430,"Arcane Surge"
30632,Debris
36449,Debris
32901,"Carnivorous Bite"
36383,"Carnivorous Bite"
39198,"Carnivorous Bite"
39382,"Carnivorous Bite"
41092,"Carnivorous Bite"
41932,"Carnivorous Bite"
30647,"Tame Barbed Crawler"
30653,"Tame Greater Timberstrider"
30654,"Tame Nightstalker"
40396,"Fel Infusion"
30665,"Unrelenting Storm"
30666,"Unrelenting Storm"
30667,"Unrelenting Storm"
30668,"Unrelenting Storm"
30670,"Elemental Shields"
30671,"Elemental Shields"
30678,"Lightning Overload"
30679,"Lightning Overload"
30680,"Lightning Overload"
30681,"Lightning Overload"
39805,"Lightning Overload"
30690,"Vazruden's Mark"
30697,"Treacherous Aura"
30702,"Elemental Absorption"
30703,"Elemental Absorption"
30704,"Elemental Absorption"
30705,"Elemental Absorption"
31527,"Elemental Absorption"
30708,"Totem of Wrath"
30768,"Little Red Riding Hood"
30763,"Curse of the Tampered Tome"
30764,"Curse of the Tampered Tome"
30765,"Curse of the Tampered Tome"
30766,"Curse of the Tampered Tome"
41835,"Attack Power 40 - Shadowcraft"
41818,"Attack Power 40 - Lightforge"
41705,"Increase Spell Dam 23 - Magister"
41736,"Increase Spell Dam 23 - Dreadmist"
41879,"Increase Spell Dam 23 - Devout"
41856,"Increase Spell Dam 23 - Elements"
30803,"Unleashed Rage"
30804,"Unleashed Rage"
30805,"Unleashed Rage"
30806,"Unleashed Rage"
30807,"Unleashed Rage"
30808,"Unleashed Rage"
30809,"Unleashed Rage"
30810,"Unleashed Rage"
30811,"Unleashed Rage"
30813,"Mental Quickness"
30814,"Mental Quickness"
30830,"Poisoned Thrust"
30824,"Shamanistic Rage"
30837,"Summon Kessel's Elekk"
30835,"Infernal Relay"
30836,"Infernal Relay"
32711,"Shadow Nova"
32712,"Shadow Nova"
33501,"Shadow Nova"
33846,"Shadow Nova"
34256,"Shadow Nova"
34725,"Shadow Nova"
36127,"Shadow Nova"
38627,"Shadow Nova"
39005,"Shadow Nova"
40737,"Shadow Nova"
45327,"Shadow Nova"
45329,"Shadow Nova"
45332,"Shadow Nova"
30865,"Focused Mind"
30866,"Focused Mind"
31794,"Focused Mind"
33213,"Focused Mind"
33214,"Focused Mind"
33215,"Focused Mind"
30868,"Nature's Blessing"
30869,"Nature's Blessing"
30877,"Tag Murloc"
30883,"Nature's Guardian"
30884,"Nature's Guardian"
30885,"Nature's Guardian"
30886,"Nature's Guardian"
31616,"Nature's Guardian"
30893,"Sleight of Hand"
30903,Deadliness
30904,Deadliness
30905,Deadliness
30906,Deadliness
30920,"Weapon Expertise"
40059,"Exploding Beaker"
40248,"Impaling Bolt"
31394,"Mark of Shadow"
31009,"Free Webbed Creature"
34536,"Shoot Flame Arrow"
36995,"Shoot Flame Arrow"
37032,"Shoot Flame Arrow"
37033,"Shoot Flame Arrow"
37034,"Shoot Flame Arrow"
37035,"Shoot Flame Arrow"
32010,"Water Bolt"
32011,"Water Bolt"
34425,"Water Bolt"
37054,"Water Bolt"
37138,"Water Bolt"
37252,"Water Bolt"
38669,"Water Bolt"
39412,"Water Bolt"
42574,"Water Bolt"
46983,"Water Bolt"
31067,"Thick Felsteel Necklace"
31068,"Living Ruby Pendant"
31070,"Braided Eternium Chain"
31072,"Embrace of the Dawn"
31071,"Eye of the Night"
31076,"Chain of the Twilight Owl"
32981,"Verdant Flame"
40770,"Shred Armor"
43243,"Shred Armor"
48986,"Talasite Owl"
31732,"Rallying Cry"
31126,"Blade Twisting"
31131,"Nerves of Steel"
31139,"Shadow Strikes"
40334,"Shadow Strikes"
31209,"Fleet Footed"
45351,"Gather Light Energy"
31212,"Enveloping Shadows"
31213,"Enveloping Shadows"
31217,"Sinister Calling"
31218,"Sinister Calling"
31219,"Sinister Calling"
31220,"Sinister Calling"
31222,"Master of Subtlety"
31223,"Master of Subtlety"
31665,"Master of Subtlety"
31666,"Master of Subtlety"
39666,"Cloak of Shadows"
31227,"Master Poisoner"
31234,"Find Weakness"
31235,"Find Weakness"
31236,"Find Weakness"
31237,"Find Weakness"
31238,"Find Weakness"
31239,"Find Weakness"
31240,"Find Weakness"
31241,"Find Weakness"
31242,"Find Weakness"
31245,"Quick Recovery"
31663,"Quick Recovery"
31308,"Brilliance Aura"
39587,"Wind Shock"
41065,Bloodbolt
41072,Bloodbolt
41229,Bloodbolt
33678,"Carrion Swarm"
34240,"Carrion Swarm"
36039,"Carrion Swarm"
37624,"Carrion Swarm"
37779,"Carrion Swarm"
39942,"Carrion Swarm"
37853,"Corrupt Medivh"
31377,"Matis Captured Credit DND"
35891,"Core Overload"
31460,"Netherweave Net"
31461,"Heavy Netherweave Net"
31431,"Silver Spellthread"
31433,"Golden Spellthread"
31430,"Mystic Spellthread"
31468,"Mystic Spellthread"
31432,"Runic Spellthread"
31471,"Runic Spellthread"
31382,"Deadened Nerves"
31383,"Deadened Nerves"
31384,"Deadened Nerves"
31385,"Deadened Nerves"
37973,"Coral Cut"
31424,"Spore Disease"
31463,"Mark of Kaz'rogal"
38539,"Arcane Discharge"
32735,"Saw Blade"
35318,"Saw Blade"
37123,"Saw Blade"
39192,"Saw Blade"
31515,"Red Beam"
34397,"Red Beam"
36295,"Red Beam"
40228,"Red Beam"
34619,Repair
37936,Repair
36453,"Warlord's Rage"
37076,"Warlord's Rage"
37081,"Warlord's Rage"
31570,"Improved Blink"
46989,"Improved Blink"
47000,"Improved Blink"
31575,"Prismatic Cloak"
31582,"Empowered Arcane Missiles"
31583,"Empowered Arcane Missiles"
31585,"Mind Mastery"
31586,"Mind Mastery"
31587,"Mind Mastery"
31588,"Mind Mastery"
31630,"Green Beam"
31631,"Green Beam"
33346,"Green Beam"
35846,"Green Beam"
37626,"Green Beam"
39165,"Green Beam"
40227,"Green Beam"
31639,"Playing with Fire"
31640,"Playing with Fire"
31642,"Blazing Speed"
31643,"Blazing Speed"
31657,"Empowered Fireball"
31658,"Empowered Fireball"
31659,"Empowered Fireball"
31660,"Empowered Fireball"
31668,"Frozen Core"
31669,"Frozen Core"
31672,"Ice Floes"
31697,"Foul Spores"
31675,"Arctic Winds"
31676,"Arctic Winds"
31677,"Arctic Winds"
31678,"Arctic Winds"
31680,"Molten Fury"
31683,"Empowered Frostbolt"
31684,"Empowered Frostbolt"
31685,"Empowered Frostbolt"
31686,"Empowered Frostbolt"
31721,"Levitation Pulse"
31716,"Static Charge"
38280,"Static Charge"
38281,"Static Charge"
31735,"Mark of the Sunhawk"
33790,Salvation
35360,Salvation
31772,"Spear Throw"
32248,"Spear Throw"
40083,"Spear Throw"
43107,"Spear Throw"
34232,"Holy Bolt"
34346,"Holy Bolt"
31786,"Spiritual Attunement"
33776,"Spiritual Attunement"
31790,"Righteous Defense"
31798,"Atiesh Visual"
31802,"Atiesh Visual"
38456,"Banish Self"
42354,"Banish Self"
