ID,SpellID,Reagent_0,Reagent_1,Reagent_2,Reagent_3,Reagent_4,Reagent_5,Reagent_6,Reagent_7,ReagentCount_0,ReagentCount_1,ReagentCount_2,ReagentCount_3,ReagentCount_4,ReagentCount_5,ReagentCount_6,ReagentCount_7
20467,18240,13755,3713,0,0,0,0,0,0,1,1,0,0,0,0,0,0
20468,17566,7076,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20469,19799,15994,11371,15992,14047,0,0,0,0,2,1,3,3,0,0,0,0
20470,17564,7080,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20471,18414,14048,3577,14341,0,0,0,0,0,5,2,1,0,0,0,0,0
20472,17637,13463,13465,13468,8925,0,0,0,0,7,3,1,1,0,0,0,0
20473,18439,14048,3577,14227,14341,0,0,0,0,6,4,1,1,0,0,0,0
20474,18441,14048,9210,14341,0,0,0,0,0,6,4,1,0,0,0,0,0
20475,18445,14048,14342,14341,0,0,0,0,0,4,1,1,0,0,0,0,0
20476,17573,13463,13465,8925,0,0,0,0,0,3,1,1,0,0,0,0,0
20477,17574,7068,13463,8925,0,0,0,0,0,1,1,1,0,0,0,0,0
20478,21143,6889,17194,0,0,0,0,0,0,1,1,0,0,0,0,0,0
20479,17575,7070,13463,8925,0,0,0,0,0,1,1,1,0,0,0,0,0
20480,18415,14048,3577,14341,0,0,0,0,0,4,2,1,0,0,0,0,0
20481,23633,12360,6037,12811,0,0,0,0,0,2,10,1,0,0,0,0,0
20482,18437,14048,14256,8170,14341,0,0,0,0,6,2,4,1,0,0,0,0
20483,18438,14048,14227,14341,0,0,0,0,0,6,2,1,0,0,0,0,0
20484,18440,14048,14342,14341,0,0,0,0,0,6,4,1,0,0,0,0,0
20485,18442,14048,14256,14341,0,0,0,0,0,5,2,1,0,0,0,0,0
20486,18444,14048,14227,14341,0,0,0,0,0,4,2,1,0,0,0,0,0
20487,18540,16583,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20488,18418,14048,7078,14341,0,0,0,0,0,5,1,1,0,0,0,0,0
20489,20742,17036,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20490,18423,14048,14227,8170,14341,0,0,0,0,4,2,4,1,0,0,0,0
20491,18424,14048,7080,14341,0,0,0,0,0,6,1,1,0,0,0,0,0
20492,18419,14048,14256,14341,0,0,0,0,0,5,2,1,0,0,0,0,0
20493,17952,6265,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20494,19029,15447,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
20495,18417,14048,8170,14341,0,0,0,0,0,4,4,1,0,0,0,0,0
20496,17572,13467,13466,8925,0,0,0,0,0,2,2,1,0,0,0,0,0
20497,19814,10561,16000,15994,6037,8170,14047,0,0,1,1,2,1,2,4,0,0
20498,17571,13465,13466,8925,0,0,0,0,0,2,2,1,0,0,0,0,0
20499,23078,15994,18631,7191,14227,7910,0,0,0,2,2,2,2,2,0,0,0
20500,17635,8846,13423,13468,8925,0,0,0,0,7,3,1,1,0,0,0,0
20501,17636,13463,13467,13468,8925,0,0,0,0,7,3,1,1,0,0,0,0
20502,17527,5637,3356,3372,0,0,0,0,0,1,1,1,0,0,0,0,0
20503,17578,3824,13463,8925,0,0,0,0,0,1,1,1,0,0,0,0,0
20504,17570,13423,10620,8925,0,0,0,0,0,2,1,1,0,0,0,0,0
20505,19669,12360,12644,0,0,0,0,0,0,1,1,0,0,0,0,0,0
20506,22808,7972,8831,8925,0,0,0,0,0,1,2,1,0,0,0,0,0
20507,20016,16203,16204,0,0,0,0,0,0,2,4,0,0,0,0,0,0
20508,19793,12803,15994,10558,8170,0,0,0,0,1,4,1,1,0,0,0,0
20509,19794,10502,7910,12810,14047,0,0,0,0,1,4,2,8,0,0,0,0
20510,19098,8170,15407,14256,2325,14341,0,0,0,20,2,2,4,2,0,0,0
20511,18871,6265,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20512,19065,8170,7971,14047,14341,0,0,0,0,6,1,6,1,0,0,0,0
20513,19066,8170,15422,14341,0,0,0,0,0,4,6,1,0,0,0,0,0
20514,21144,6889,1179,17196,17194,0,0,0,0,1,1,1,1,0,0,0,0
20515,18238,4603,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20516,19081,8170,15423,14341,0,0,0,0,0,10,10,1,0,0,0,0,0
20517,19082,8170,14047,14341,0,0,0,0,0,14,10,1,0,0,0,0,0
20518,19091,8170,14047,12810,14341,0,0,0,0,18,12,2,1,0,0,0,0
20519,19095,8170,12803,14342,15407,14341,0,0,0,16,8,2,1,2,0,0,0
20520,17924,6265,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20521,20010,16204,16203,0,0,0,0,0,0,6,6,0,0,0,0,0,0
20522,19083,8170,15407,2325,14341,0,0,0,0,16,1,3,1,0,0,0,0
20523,19078,8170,12803,15407,14341,0,0,0,0,16,6,1,1,0,0,0,0
20524,19079,8170,7080,7082,15407,14341,0,0,0,16,3,3,1,1,0,0,0
20525,19080,8170,15419,14341,0,0,0,0,0,24,14,1,0,0,0,0,0
20526,20015,16204,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
20527,19051,8170,15408,14341,0,0,0,0,0,6,6,1,0,0,0,0,0
20528,19075,8170,15408,14341,0,0,0,0,0,8,12,1,0,0,0,0,0
20529,19077,8170,15415,15407,14341,0,0,0,0,28,30,1,1,0,0,0,0
20530,19052,8170,2325,14341,0,0,0,0,0,8,1,1,0,0,0,0,0
20531,19053,8170,15423,14341,0,0,0,0,0,6,6,1,0,0,0,0,0
20532,17638,13467,13465,13468,8925,0,0,0,0,7,3,1,1,0,0,0,0
20533,19093,15410,14044,14341,0,0,0,0,0,1,1,1,0,0,0,0,0
20534,19094,8170,15416,12810,15407,14341,0,0,0,44,45,2,1,1,0,0,0
20535,19097,8170,15417,15407,14341,0,0,0,0,30,14,1,1,0,0,0,0
20536,18447,14048,14342,14341,0,0,0,0,0,6,4,1,0,0,0,0,0
20537,18457,14048,7078,7082,7076,7080,14341,0,0,12,10,10,10,10,2,0,0
20538,18458,14048,12662,14256,7078,12808,14341,0,0,12,20,40,12,12,2,0,0
20539,19815,12360,14227,0,0,0,0,0,0,1,1,0,0,0,0,0,0
20540,19825,10500,12364,12810,0,0,0,0,0,1,2,4,0,0,0,0,0
20541,19566,8150,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20542,19567,10561,12359,10558,10560,0,0,0,0,1,6,1,4,0,0,0,0
20543,19059,8170,7078,7075,14341,0,0,0,0,6,1,1,1,0,0,0,0
20544,18436,14048,14256,12808,7080,14341,0,0,0,10,12,4,4,1,0,0,0
20545,18802,5024,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20546,18887,9320,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0
20547,19795,12359,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
20548,19060,8170,15412,14341,0,0,0,0,0,20,25,1,0,0,0,0,0
20549,19061,8170,12803,14341,0,0,0,0,0,12,4,1,0,0,0,0,0
20550,19063,8170,15423,14341,0,0,0,0,0,4,8,1,0,0,0,0,0
20551,18405,14048,8170,14341,0,0,0,0,0,5,2,1,0,0,0,0,0
20552,19054,8170,15414,14341,0,0,0,0,0,40,30,1,0,0,0,0,0
20553,19084,8170,15417,14341,0,0,0,0,0,30,8,1,0,0,0,0,0
20554,19085,8170,15416,15407,14341,0,0,0,0,40,60,1,2,0,0,0,0
20555,19086,8170,15420,1529,15407,14341,0,0,0,40,120,1,1,1,0,0,0
20556,19790,15994,12359,15992,14047,0,0,0,0,1,3,3,3,0,0,0,0
20557,19791,12359,14047,0,0,0,0,0,0,3,1,0,0,0,0,0,0
20558,19074,8170,15422,14341,0,0,0,0,0,6,8,1,0,0,0,0,0
20559,18401,14047,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
20560,19102,8170,12810,14047,15407,14341,0,0,0,22,4,16,1,2,0,0,0
20561,19064,8170,15408,14341,0,0,0,0,0,6,8,1,0,0,0,0,0
20562,19067,8170,7080,7082,14341,0,0,0,0,16,2,2,1,0,0,0,0
20563,20017,11176,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
20564,19788,12365,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
20565,19792,10559,10561,15994,12359,10546,0,0,0,2,2,2,4,1,0,0,0
20566,18451,14048,14256,12662,14341,0,0,0,0,8,3,2,2,0,0,0,0
20567,19089,8170,15415,12810,15407,14341,0,0,0,28,30,2,1,1,0,0,0
20568,19090,8170,7080,7082,12810,14341,0,0,0,12,3,3,2,1,0,0,0
20569,19092,8170,2325,14341,0,0,0,0,0,14,2,2,0,0,0,0,0
20570,18406,14048,14227,14341,0,0,0,0,0,5,1,1,0,0,0,0,0
20571,18407,14048,14227,14341,0,0,0,0,0,5,1,1,0,0,0,0,0
20572,18408,14048,7077,14341,0,0,0,0,0,5,2,1,0,0,0,0,0
20573,18409,14048,14227,14341,0,0,0,0,0,4,1,1,0,0,0,0,0
20574,19087,8170,15422,14341,0,0,0,0,0,6,10,1,0,0,0,0,0
20575,18456,14048,14342,12811,13926,9210,14341,0,0,12,10,4,4,10,2,0,0
20576,19088,8170,15408,15407,14341,0,0,0,0,8,12,1,1,0,0,0,0
20577,19103,8170,12810,14047,15407,14341,0,0,0,16,4,18,1,2,0,0,0
20578,19106,8170,15410,15416,14341,0,0,0,0,40,12,60,2,0,0,0,0
20579,19752,17033,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20580,18450,14048,11176,7910,14341,0,0,0,0,6,4,1,1,0,0,0,0
20581,19076,8170,7078,7076,14341,0,0,0,0,8,1,1,1,0,0,0,0
20582,20026,16204,14343,0,0,0,0,0,0,6,1,0,0,0,0,0,0
20583,20028,16203,14343,0,0,0,0,0,0,3,1,0,0,0,0,0,0
20584,20752,6265,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20585,20035,16203,14344,0,0,0,0,0,0,12,2,0,0,0,0,0,0
20586,20013,16203,16204,0,0,0,0,0,0,4,4,0,0,0,0,0,0
20587,20039,16202,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
20588,20036,16203,14344,0,0,0,0,0,0,12,2,0,0,0,0,0,0
20589,19800,12359,15992,0,0,0,0,0,0,2,1,0,0,0,0,0,0
20590,18402,14048,14341,0,0,0,0,0,0,3,1,0,0,0,0,0,0
20591,18403,14048,7079,14341,0,0,0,0,0,5,2,1,0,0,0,0,0
20592,18404,14048,7079,14341,0,0,0,0,0,5,2,1,0,0,0,0,0
20593,20608,17030,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20594,20029,14343,7080,7082,13467,0,0,0,0,4,1,1,1,0,0,0,0
20595,20025,14344,16204,16203,0,0,0,0,0,4,15,10,0,0,0,0,0
20596,20051,16206,13926,16204,16203,11145,14344,0,0,1,1,10,4,1,2,0,0
20597,20529,16645,16646,16647,16648,0,0,0,0,1,1,1,1,0,0,0,0
20598,24846,20500,20498,7078,0,0,0,0,0,1,20,2,0,0,0,0,0
20599,19100,8170,15408,15407,14341,0,0,0,0,14,14,1,2,0,0,0,0
20600,20008,16202,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
20601,20009,16202,11176,0,0,0,0,0,0,3,10,0,0,0,0,0,0
20602,19101,8170,7078,7076,14341,0,0,0,0,10,1,1,2,0,0,0,0
20603,20012,16202,16204,0,0,0,0,0,0,3,3,0,0,0,0,0,0
20604,19104,8170,15422,15407,14341,0,0,0,0,12,12,1,2,0,0,0,0
20605,19107,8170,15416,12810,15407,14341,0,0,0,40,60,4,1,2,0,0,0
20606,20023,16203,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
20607,19666,2842,3470,0,0,0,0,0,0,1,1,0,0,0,0,0,0
20608,20014,16202,7077,7075,7079,7081,7972,0,0,2,1,1,1,1,1,0,0
20609,19819,16006,10558,15994,12799,0,0,0,0,2,1,1,1,0,0,0,0
20610,19830,10576,16006,12655,15994,10558,12810,0,0,1,8,10,6,4,6,0,0
20611,20024,16203,16202,0,0,0,0,0,0,2,1,0,0,0,0,0,0
20612,19055,8170,14047,14341,0,0,0,0,0,10,6,1,0,0,0,0,0
20613,19435,14048,14342,7971,14341,0,0,0,0,6,4,2,1,0,0,0,0
20614,19047,8171,15409,0,0,0,0,0,0,1,1,0,0,0,0,0,0
20615,19048,8170,15408,14341,0,0,0,0,0,4,4,1,0,0,0,0,0
20616,20020,11176,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
20617,20011,16204,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0
20618,19049,8170,2325,14341,0,0,0,0,0,8,1,1,0,0,0,0,0
20619,19050,8170,15412,14341,0,0,0,0,0,20,25,2,0,0,0,0,0
20620,21562,17028,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20621,20688,5026,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20622,20626,7974,2692,1179,0,0,0,0,0,2,1,1,0,0,0,0,0
20623,21935,159,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20624,21169,17030,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20626,20530,16649,16650,16651,16652,0,0,0,0,1,1,1,1,0,0,0,0
20627,20531,16653,16654,16655,16656,0,0,0,0,1,1,1,1,0,0,0,0
20628,19668,6037,7966,0,0,0,0,0,0,1,1,0,0,0,0,0,0
20629,19831,16006,12359,14047,0,0,0,0,0,1,3,1,0,0,0,0,0
20630,19833,12360,16000,7078,7076,12800,12810,0,0,10,2,2,2,2,2,0,0
20631,20650,4234,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
20632,20033,14344,12808,0,0,0,0,0,0,4,4,0,0,0,0,0,0
20633,20030,14344,16204,0,0,0,0,0,0,4,10,0,0,0,0,0,0
20634,20031,14344,16203,0,0,0,0,0,0,2,10,0,0,0,0,0,0
20635,20648,2318,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
20636,20649,2319,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
20637,20848,14048,17010,17011,12810,14341,0,0,0,12,4,4,6,2,0,0,0
20638,21564,17029,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20639,20897,11371,17011,11382,12810,0,0,0,0,18,12,2,2,0,0,0,0
20640,20032,14344,12808,12803,0,0,0,0,0,6,6,6,0,0,0,0,0
20641,20890,11371,17010,11382,12810,0,0,0,0,16,12,2,2,0,0,0,0
20642,20484,17034,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20643,21850,17026,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20644,23629,12360,7076,12803,0,0,0,0,0,4,6,6,0,0,0,0,0
20645,20034,14344,12811,0,0,0,0,0,0,4,2,0,0,0,0,0,0
20646,21167,17202,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20647,19667,3577,3486,0,0,0,0,0,0,1,1,0,0,0,0,0,0
20648,22480,12208,3713,0,0,0,0,0,0,1,1,0,0,0,0,0,0
20649,20739,17035,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20651,20756,6265,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20652,21160,17193,17204,0,0,0,0,0,0,1,1,0,0,0,0,0,0
20653,20201,12360,12644,0,0,0,0,0,0,3,1,0,0,0,0,0,0
20654,20853,17012,17010,17011,14341,0,0,0,0,20,6,2,2,0,0,0,0
20655,20854,17012,17010,17011,14341,0,0,0,0,15,3,6,2,0,0,0,0
20656,20849,14048,17010,7078,12810,14341,0,0,0,8,6,4,2,2,0,0,0
20657,20872,11371,17010,17011,0,0,0,0,0,6,3,3,0,0,0,0,0
20658,20916,8365,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20659,21940,3860,4389,17202,3829,0,0,0,0,8,4,4,1,0,0,0,0
20660,21943,4234,7067,4291,0,0,0,0,0,8,4,1,0,0,0,0,0
20661,21029,7866,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20663,20755,6265,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20664,20757,6265,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20665,20747,17037,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20666,22270,17033,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20667,22793,17011,7076,16006,11371,16000,0,0,0,2,2,4,6,1,0,0,0
20668,23001,6714,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20669,23705,8170,12809,7080,15407,14341,0,0,0,30,2,4,2,2,0,0,0
20670,22868,14048,7078,7910,14341,0,0,0,0,12,10,2,2,0,0,0,0
20671,21848,17202,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20672,23632,12359,6037,12811,0,0,0,0,0,8,6,1,0,0,0,0,0
20673,22921,8170,12804,15407,14341,0,0,0,0,12,12,2,4,0,0,0,0
20674,22732,10286,13464,13463,18256,0,0,0,0,1,4,4,1,0,0,0,0
20675,23666,14342,17010,17011,7078,14227,0,0,0,10,2,3,6,4,0,0,0
20676,20748,17038,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20677,22750,14344,16203,12803,7080,12811,0,0,0,4,8,6,6,1,0,0,0
20679,23062,6265,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20680,22704,12359,7191,0,0,0,0,0,0,16,2,0,0,0,0,0,0
20681,20855,12810,15416,17010,17011,14341,0,0,0,6,30,4,3,2,0,0,0
20682,23704,12810,12804,12803,15407,14227,0,0,0,8,6,6,2,2,0,0,0
20683,23706,12810,12803,12809,15407,14341,0,0,0,8,4,4,2,2,0,0,0
20685,21161,17203,11371,12360,7078,11382,17011,17010,0,8,20,50,25,10,10,10,0
20686,21849,17021,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20687,21923,3819,3358,3372,0,0,0,0,0,2,1,1,0,0,0,0,0
20688,22711,4304,7428,7971,4236,1210,8343,0,0,6,8,2,2,4,1,0,0
20689,21957,17761,17762,17763,17764,17765,17757,0,0,1,1,1,1,1,1,0,0
20690,21175,12205,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
20691,22749,14344,16203,7078,7080,7082,13926,0,0,4,12,4,4,4,2,0,0
20692,21945,4305,2605,4291,0,0,0,0,0,5,4,1,0,0,0,0,0
20693,20876,11371,17010,17011,0,0,0,0,0,16,4,6,0,0,0,0,0
20694,21931,11135,11137,11139,3819,0,0,0,0,3,3,1,2,0,0,0,0
20695,22813,14048,8170,18240,14341,0,0,0,0,2,4,1,1,0,0,0,0
20696,20873,11371,17010,17011,0,0,0,0,0,16,4,5,0,0,0,0,0
20697,20874,11371,17010,17011,0,0,0,0,0,4,2,2,0,0,0,0,0
20698,21913,3859,3829,7070,7069,4234,0,0,0,10,1,2,2,2,0,0,0
20699,22926,8170,12607,15416,15414,15407,14341,0,0,30,12,30,30,5,8,0,0
20701,23061,6265,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20702,23628,12359,7076,12803,0,0,0,0,0,12,3,3,0,0,0,0,0
20703,22989,18582,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20704,23799,14344,16203,16204,7076,0,0,0,0,6,6,4,2,0,0,0,0
20705,23800,14344,16203,16204,7082,0,0,0,0,6,6,4,2,0,0,0,0
20706,24136,12359,19774,19726,7910,0,0,0,0,20,10,2,2,0,0,0,0
20707,23489,3860,18631,7075,7079,7909,9060,0,0,12,2,4,2,4,1,0,0
20708,23652,17011,17010,12360,11371,12809,0,0,0,6,6,10,6,12,0,0,0
20709,23708,17010,17011,17012,12607,15407,14227,0,0,5,2,4,4,4,4,0,0
20710,23079,16000,18631,14047,0,0,0,0,0,2,1,2,0,0,0,0,0
20711,23709,17010,17012,12810,15407,14227,0,0,0,8,12,10,4,4,0,0,0
20712,23801,16204,16203,7080,0,0,0,0,0,16,4,2,0,0,0,0,0
20713,23703,8170,12804,12803,15407,14341,0,0,0,30,2,4,2,2,0,0,0
20714,22991,18582,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20715,23486,3860,18631,7077,7910,10586,0,0,0,10,1,4,2,1,0,0,0
20716,23636,17011,17010,11371,0,0,0,0,0,4,2,4,0,0,0,0,0
20717,23637,17011,17010,17012,11371,11382,0,0,0,3,5,4,4,2,0,0,0
20718,22902,14048,14342,13926,14341,0,0,0,0,6,4,2,2,0,0,0,0
20719,23058,6265,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20720,22990,18584,18583,0,0,0,0,0,0,1,1,0,0,0,0,0,0
20721,23804,14344,16203,16204,0,0,0,0,0,15,12,20,0,0,0,0,0
20722,22967,18562,12360,17010,18567,0,0,0,0,1,10,1,3,0,0,0,0
20723,22869,14048,14342,13926,14341,0,0,0,0,12,6,2,2,0,0,0,0
20724,22928,8170,7082,12753,12809,15407,14341,0,0,30,12,4,8,4,8,0,0
20725,23667,14342,17010,17011,7078,14227,0,0,0,8,5,3,10,4,0,0,0
20726,22727,17012,14341,0,0,0,0,0,0,3,2,0,0,0,0,0,0
20728,23028,17020,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20729,23803,14344,16203,16204,0,0,0,0,0,10,8,15,0,0,0,0,0
20730,23071,6037,7067,7069,0,0,0,0,0,2,2,1,0,0,0,0,0
20731,23507,15992,14047,8150,0,0,0,0,0,2,2,1,0,0,0,0,0
20732,23707,17011,15407,14227,0,0,0,0,0,5,4,4,0,0,0,0,0
20733,23193,18713,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20734,23069,10505,4338,0,0,0,0,0,0,1,2,0,0,0,0,0,0
20735,23070,15992,14047,0,0,0,0,0,0,2,3,0,0,0,0,0,0
20736,23190,4234,2321,0,0,0,0,0,0,2,1,0,0,0,0,0,0
20737,23710,17010,17011,7076,15407,14227,0,0,0,2,7,6,4,4,0,0,0
20738,23080,15994,15992,8170,159,0,0,0,0,2,3,2,1,0,0,0,0
20739,23081,11371,18631,7080,7910,12800,0,0,0,4,3,6,4,2,0,0,0
20740,23082,11371,18631,12803,12808,12800,12799,0,0,8,4,6,4,2,2,0,0
20741,23192,18707,18724,0,0,0,0,0,0,1,1,0,0,0,0,0,0
20742,22757,7067,12365,0,0,0,0,0,0,2,3,0,0,0,0,0,0
20743,23077,15994,18631,12361,7078,3829,13467,0,0,6,2,2,4,2,4,0,0
20744,23638,17011,17010,12360,11382,11371,0,0,0,3,6,12,1,4,0,0,0
20745,23639,17011,17010,12360,11371,0,0,0,0,5,2,16,6,0,0,0,0
20746,23151,18659,18646,18665,0,0,0,0,0,1,1,1,0,0,0,0,0
20747,23068,4377,4234,0,0,0,0,0,0,1,1,0,0,0,0,0,0
20748,23662,14048,7076,12803,14227,0,0,0,0,8,3,3,2,0,0,0,0
20749,23663,14342,7076,12803,14227,0,0,0,0,5,5,5,2,0,0,0,0
20750,23664,14048,12810,13926,12809,14227,0,0,0,6,4,2,2,2,0,0,0
20751,22795,17010,17011,12360,16006,16000,0,0,0,4,2,6,2,2,0,0,0
20752,22923,8170,18512,15420,15407,14341,0,0,0,12,8,60,4,4,0,0,0
20753,22797,12360,16006,7082,12803,7076,0,0,0,6,2,8,12,8,0,0,0
20754,23683,17030,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20755,23096,12359,15994,8170,7910,7191,0,0,0,4,2,4,1,1,0,0,0
20756,23231,18779,18780,0,0,0,0,0,0,1,1,0,0,0,0,0,0
20757,22761,18255,3713,0,0,0,0,0,0,1,1,0,0,0,0,0,0
20758,23665,14342,12809,14227,0,0,0,0,0,5,2,2,0,0,0,0,0
20759,23194,18715,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20760,22815,8170,14048,18240,14341,0,0,0,0,4,2,1,1,0,0,0,0
20761,22331,4304,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
20762,22759,14342,17010,7078,12810,14341,0,0,0,6,8,2,6,4,0,0,0
20763,24912,12359,20520,6037,12810,0,0,0,0,12,6,6,2,0,0,0,0
20764,24288,19939,19940,19941,19942,0,0,0,0,1,1,1,1,0,0,0,0
20765,24399,17011,17010,17012,11371,0,0,0,0,3,3,4,6,0,0,0,0
20766,24137,12359,19774,19726,7910,0,0,0,0,16,8,2,1,0,0,0,0
20767,24901,14048,20520,14256,14227,0,0,0,0,6,8,6,2,0,0,0,0
20768,24847,20500,20498,7078,15407,0,0,0,0,2,30,2,1,0,0,0,0
20769,24141,12359,19774,12799,0,0,0,0,0,16,10,1,0,0,0,0,0
20770,24898,11144,4791,0,0,0,0,0,0,1,20,0,0,0,0,0,0
20771,24289,19939,19940,19941,19942,0,0,0,0,1,1,1,1,0,0,0,0
20772,24290,19939,19940,19941,19942,0,0,0,0,1,1,1,1,0,0,0,0
20773,22927,8170,12803,7080,18512,15407,14341,0,0,30,12,10,8,3,8,0,0
20774,23650,17011,17010,12360,11371,12800,0,0,0,4,7,12,8,4,0,0,0
20775,23802,14344,16204,16203,12803,0,0,0,0,2,20,4,6,0,0,0,0
20776,22922,8170,7082,11754,15407,14341,0,0,0,12,6,4,2,4,0,0,0
20777,24874,8170,4625,0,0,0,0,0,0,1,1,0,0,0,0,0,0
20778,23129,10561,15994,10558,10560,3864,0,0,0,1,2,1,1,1,0,0,0
20779,24138,12359,19774,19726,12810,0,0,0,0,12,6,2,4,0,0,0,0
20780,24325,19975,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
20781,23066,4377,4234,0,0,0,0,0,0,1,1,0,0,0,0,0,0
20782,23067,4377,4234,0,0,0,0,0,0,1,1,0,0,0,0,0,0
20783,24139,12359,19774,12799,0,0,0,0,0,20,14,2,0,0,0,0,0
20784,24140,12359,19774,12799,0,0,0,0,0,18,12,2,0,0,0,0,0
20785,23680,19276,19278,19279,19280,19281,19282,19283,19284,1,1,1,1,1,1,1,1
20786,24245,19881,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
20787,23678,19258,19259,19260,19261,19262,19263,19264,19265,1,1,1,1,1,1,1,1
20788,23679,19268,19269,19270,19271,19272,19273,19274,19275,1,1,1,1,1,1,1,1
20789,24365,13463,13466,8925,0,0,0,0,0,1,2,1,0,0,0,0,0
20790,24356,19726,19774,16006,12804,12810,0,0,0,4,5,2,8,4,0,0,0
20791,24885,8170,7069,0,0,0,0,0,0,1,1,0,0,0,0,0,0
20792,23232,18781,18782,0,0,0,0,0,0,1,1,0,0,0,0,0,0
20793,23233,18783,18784,0,0,0,0,0,0,1,1,0,0,0,0,0,0
20794,23677,19227,19230,19231,19232,19233,19234,19235,19236,1,1,1,1,1,1,1,1
20795,31315,22484,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
20796,23399,4234,4236,5498,4461,5637,0,0,0,8,2,4,1,4,0,0,0
20797,24902,14048,20520,14256,12810,14227,0,0,0,2,6,2,2,2,0,0,0
20798,24903,14048,20520,14256,12810,14227,0,0,0,4,6,4,2,2,0,0,0
20799,24121,19767,15407,12803,14341,0,0,0,0,14,5,4,4,0,0,0,0
20800,24122,19767,15407,12803,14341,0,0,0,0,10,4,4,3,0,0,0,0
20801,24125,19768,19726,15407,14341,0,0,0,0,25,2,3,3,0,0,0,0
20802,22866,14048,9210,14342,7080,7078,14344,14341,0,16,10,10,12,12,6,6,0
20803,24887,8170,12365,0,0,0,0,0,0,1,1,0,0,0,0,0,0
20804,22867,14048,14256,12662,12808,14341,0,0,0,12,20,6,8,2,0,0,0
20805,22870,14048,12809,12360,14341,0,0,0,0,12,4,1,2,0,0,0,0
20806,24418,3667,3713,0,0,0,0,0,0,2,1,0,0,0,0,0,0
20807,22949,18501,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20808,27703,22141,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
20809,27706,22173,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
